RUN	BearStrengthSimulation	bearstrengthsimulation	1562681536126	 	3.1.2
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537706
USER	Buying Tickets	91	END	1562681537550	1562681537703
REQUEST	373		getRemainingSeats	1562681537597	1562681537704	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	323	END	1562681537591	1562681537703
USER	Buying Tickets	201	END	1562681537579	1562681537703
USER	Buying Tickets	357	END	1562681537595	1562681537703
REQUEST	126		getRemainingSeats	1562681537558	1562681537703	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537706
USER	Buying Tickets	225	END	1562681537581	1562681537705
REQUEST	217		getRemainingSeats	1562681537581	1562681537705	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537707
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537707
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537707
USER	Buying Tickets	107	END	1562681537554	1562681537707
USER	Buying Tickets	126	END	1562681537557	1562681537707
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537707
REQUEST	75		getRemainingSeats	1562681537557	1562681537707	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	233		getRemainingSeats	1562681537582	1562681537708	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537708
USER	Buying Tickets	217	END	1562681537580	1562681537708
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537709
REQUEST	158		getRemainingSeats	1562681537572	1562681537708	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	75	END	1562681537547	1562681537709
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537709
REQUEST	123		getRemainingSeats	1562681537557	1562681537709	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537709
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537709
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537709
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537710
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537710
USER	Buying Tickets	233	END	1562681537582	1562681537710
REQUEST	249		getRemainingSeats	1562681537584	1562681537710	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	123	END	1562681537557	1562681537710
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537711
USER	Buying Tickets	158	END	1562681537571	1562681537711
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537711
USER	Buying Tickets	249	END	1562681537583	1562681537711
REQUEST	190		getRemainingSeats	1562681537579	1562681537711	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537712
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537712
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537712
REQUEST	273		getRemainingSeats	1562681537587	1562681537706	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	190	END	1562681537578	1562681537712
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537713
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537713
USER	Buying Tickets	273	END	1562681537586	1562681537713
REQUEST	289		getRemainingSeats	1562681537588	1562681537713	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537714
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537714
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537714
USER	Buying Tickets	289	END	1562681537588	1562681537714
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537715
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537715
REQUEST	305		getRemainingSeats	1562681537590	1562681537715	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537715
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537715
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537715
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537715
USER	Buying Tickets	373	END	1562681537597	1562681537715
REQUEST	389		getRemainingSeats	1562681537599	1562681537715	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	339	END	1562681537593	1562681537716
USER	Buying Tickets	305	END	1562681537589	1562681537716
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537716
REQUEST	321		getRemainingSeats	1562681537591	1562681537716	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	371		getRemainingSeats	1562681537597	1562681537716	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537717
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537717
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537717
USER	Buying Tickets	389	END	1562681537599	1562681537717
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537717
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537717
USER	Buying Tickets	156	END	1562681537571	1562681537717
USER	Buying Tickets	371	END	1562681537597	1562681537717
REQUEST	337		getRemainingSeats	1562681537593	1562681537718	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	172		getRemainingSeats	1562681537574	1562681537717	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	321	END	1562681537591	1562681537718
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537718
REQUEST	265		getRemainingSeats	1562681537586	1562681537711	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	222		getRemainingSeats	1562681537585	1562681537719	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537721
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537721
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537721
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537721
REQUEST	11		getRemainingSeats	1562681537536	1562681537720	KO	j.i.IOException: Premature close
REQUEST	137		getRemainingSeats	1562681537586	1562681537722	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537723
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537723
USER	Buying Tickets	222	END	1562681537581	1562681537721
REQUEST	281		getRemainingSeats	1562681537587	1562681537723	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	302		getRemainingSeats	1562681537590	1562681537722	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537724
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537724
USER	Buying Tickets	265	END	1562681537585	1562681537721
USER	Buying Tickets	137	END	1562681537561	1562681537723
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537724
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537724
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537724
USER	Buying Tickets	337	END	1562681537592	1562681537724
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537725
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537725
USER	Buying Tickets	11	END	1562681537475	1562681537725
USER	Buying Tickets	302	END	1562681537589	1562681537725
REQUEST	27		getRemainingSeats	1562681537538	1562681537725	KO	j.i.IOException: Premature close
REQUEST	353		getRemainingSeats	1562681537595	1562681537725	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	281	END	1562681537587	1562681537725
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537718
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537725
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537725
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537726
REQUEST	204		getRemainingSeats	1562681537580	1562681537726	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537727
REQUEST	297		getRemainingSeats	1562681537589	1562681537725	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537727
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537727
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537727
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537727
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537728
REQUEST	369		getRemainingSeats	1562681537597	1562681537728	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	172	END	1562681537574	1562681537726
REQUEST	313		getRemainingSeats	1562681537591	1562681537728	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	27	END	1562681537537	1562681537726
USER	Buying Tickets	353	END	1562681537594	1562681537727
REQUEST	220		getRemainingSeats	1562681537581	1562681537728	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	204	END	1562681537579	1562681537728
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537729
USER	Buying Tickets	297	END	1562681537588	1562681537728
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537729
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537729
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537729
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537729
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537729
USER	Buying Tickets	369	END	1562681537596	1562681537729
REQUEST	385		getRemainingSeats	1562681537599	1562681537729	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	220	END	1562681537581	1562681537729
REQUEST	236		getRemainingSeats	1562681537583	1562681537730	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	329		getRemainingSeats	1562681537592	1562681537730	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	313	END	1562681537590	1562681537729
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537730
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537730
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537730
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537731
USER	Buying Tickets	385	END	1562681537598	1562681537731
USER	Buying Tickets	329	END	1562681537592	1562681537734
REQUEST	361		getRemainingSeats	1562681537596	1562681537734	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537735
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537736
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537736
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537736
USER	Buying Tickets	236	END	1562681537582	1562681537736
USER	Buying Tickets	361	END	1562681537595	1562681537736
REQUEST	252		getRemainingSeats	1562681537584	1562681537736	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	345		getRemainingSeats	1562681537596	1562681537736	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537737
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537737
USER	Buying Tickets	345	END	1562681537593	1562681537737
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537738
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537738
USER	Buying Tickets	252	END	1562681537584	1562681537738
REQUEST	268		getRemainingSeats	1562681537587	1562681537739	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537739
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537739
USER	Buying Tickets	268	END	1562681537585	1562681537740
REQUEST	284		getRemainingSeats	1562681537588	1562681537740	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537741
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537742
REQUEST	300		getRemainingSeats	1562681537589	1562681537742	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	284	END	1562681537587	1562681537742
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537743
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537743
USER	Buying Tickets	300	END	1562681537589	1562681537744
REQUEST	316		getRemainingSeats	1562681537591	1562681537744	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537745
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537745
USER	Buying Tickets	316	END	1562681537590	1562681537746
REQUEST	332		getRemainingSeats	1562681537592	1562681537746	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537748
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537748
USER	Buying Tickets	332	END	1562681537592	1562681537748
REQUEST	364		getRemainingSeats	1562681537596	1562681537749	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537749
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681537750
USER	Buying Tickets	364	END	1562681537595	1562681537750
REQUEST	5		getRemainingSeats	1562681537533	1562681537800	OK	 
REQUEST	2		getRemainingSeats	1562681537533	1562681537675	OK	 
REQUEST	17		getRemainingSeats	1562681537533	1562681537826	OK	 
REQUEST	10		getRemainingSeats	1562681537537	1562681537800	OK	 
REQUEST	23		getRemainingSeats	1562681537533	1562681537682	OK	 
REQUEST	4		getRemainingSeats	1562681537534	1562681537675	OK	 
REQUEST	13		getRemainingSeats	1562681537533	1562681537673	OK	 
REQUEST	12		getRemainingSeats	1562681537533	1562681537809	OK	 
REQUEST	32		getRemainingSeats	1562681537539	1562681537564	OK	 
REQUEST	9		getRemainingSeats	1562681537533	1562681537847	OK	 
REQUEST	15		getRemainingSeats	1562681537533	1562681537676	OK	 
REQUEST	26		getRemainingSeats	1562681537538	1562681537853	OK	 
REQUEST	18		getRemainingSeats	1562681537534	1562681537853	OK	 
REQUEST	39		getRemainingSeats	1562681537540	1562681537853	OK	 
REQUEST	21		getRemainingSeats	1562681537533	1562681537853	OK	 
REQUEST	1		getRemainingSeats	1562681537535	1562681537854	OK	 
REQUEST	36		getRemainingSeats	1562681537540	1562681537854	OK	 
REQUEST	42		getRemainingSeats	1562681537541	1562681537855	OK	 
REQUEST	25		getRemainingSeats	1562681537537	1562681537856	OK	 
REQUEST	55		getRemainingSeats	1562681537544	1562681537855	OK	 
REQUEST	34		getRemainingSeats	1562681537540	1562681537856	OK	 
REQUEST	33		getRemainingSeats	1562681537539	1562681537856	OK	 
REQUEST	37		getRemainingSeats	1562681537540	1562681537857	OK	 
REQUEST	49		getRemainingSeats	1562681537542	1562681537858	OK	 
REQUEST	50		getRemainingSeats	1562681537542	1562681537858	OK	 
REQUEST	58		getRemainingSeats	1562681537544	1562681537858	OK	 
REQUEST	41		getRemainingSeats	1562681537541	1562681537858	OK	 
REQUEST	71		getRemainingSeats	1562681537546	1562681537858	OK	 
REQUEST	28		getRemainingSeats	1562681537538	1562681537858	OK	 
REQUEST	31		getRemainingSeats	1562681537539	1562681537853	OK	 
REQUEST	66		getRemainingSeats	1562681537545	1562681537859	OK	 
REQUEST	65		getRemainingSeats	1562681537545	1562681537860	OK	 
REQUEST	53		getRemainingSeats	1562681537543	1562681537859	OK	 
REQUEST	74		getRemainingSeats	1562681537547	1562681537860	OK	 
REQUEST	44		getRemainingSeats	1562681537541	1562681537860	OK	 
REQUEST	20		getRemainingSeats	1562681537541	1562681537860	OK	 
REQUEST	29		getRemainingSeats	1562681537538	1562681537861	OK	 
REQUEST	47		getRemainingSeats	1562681537542	1562681537861	OK	 
REQUEST	82		getRemainingSeats	1562681537549	1562681537861	OK	 
REQUEST	81		getRemainingSeats	1562681537548	1562681537861	OK	 
REQUEST	69		getRemainingSeats	1562681537546	1562681537861	OK	 
REQUEST	60		getRemainingSeats	1562681537544	1562681537862	OK	 
REQUEST	87		getRemainingSeats	1562681537549	1562681537859	OK	 
REQUEST	52		getRemainingSeats	1562681537543	1562681537862	OK	 
REQUEST	45		getRemainingSeats	1562681537541	1562681537862	OK	 
REQUEST	98		getRemainingSeats	1562681537553	1562681537863	OK	 
REQUEST	63		getRemainingSeats	1562681537545	1562681537863	OK	 
REQUEST	85		getRemainingSeats	1562681537549	1562681537863	OK	 
REQUEST	113		getRemainingSeats	1562681537556	1562681537863	OK	 
REQUEST	103		getRemainingSeats	1562681537553	1562681537864	OK	 
REQUEST	61		getRemainingSeats	1562681537544	1562681537865	OK	 
REQUEST	76		getRemainingSeats	1562681537547	1562681537865	OK	 
REQUEST	101		getRemainingSeats	1562681537552	1562681537865	OK	 
REQUEST	79		getRemainingSeats	1562681537548	1562681537865	OK	 
REQUEST	114		getRemainingSeats	1562681537556	1562681537865	OK	 
REQUEST	84		getRemainingSeats	1562681537549	1562681537865	OK	 
REQUEST	119		getRemainingSeats	1562681537556	1562681537865	OK	 
REQUEST	97		getRemainingSeats	1562681537560	1562681537865	OK	 
REQUEST	92		getRemainingSeats	1562681537550	1562681537866	OK	 
REQUEST	77		getRemainingSeats	1562681537547	1562681537866	OK	 
REQUEST	95		getRemainingSeats	1562681537552	1562681537867	OK	 
REQUEST	7		getRemainingSeats	1562681537560	1562681537867	OK	 
REQUEST	100		getRemainingSeats	1562681537552	1562681537867	OK	 
REQUEST	146		getRemainingSeats	1562681537569	1562681537868	OK	 
REQUEST	129		getRemainingSeats	1562681537566	1562681537868	OK	 
REQUEST	108		getRemainingSeats	1562681537554	1562681537868	OK	 
REQUEST	93		getRemainingSeats	1562681537551	1562681537868	OK	 
REQUEST	111		getRemainingSeats	1562681537555	1562681537868	OK	 
REQUEST	151		getRemainingSeats	1562681537570	1562681537869	OK	 
REQUEST	68		getRemainingSeats	1562681537554	1562681537869	OK	 
REQUEST	162		getRemainingSeats	1562681537573	1562681537869	OK	 
REQUEST	145		getRemainingSeats	1562681537568	1562681537869	OK	 
REQUEST	124		getRemainingSeats	1562681537557	1562681537870	OK	 
REQUEST	167		getRemainingSeats	1562681537574	1562681537870	OK	 
REQUEST	133		getRemainingSeats	1562681537560	1562681537867	OK	 
REQUEST	109		getRemainingSeats	1562681537555	1562681537870	OK	 
REQUEST	116		getRemainingSeats	1562681537556	1562681537871	OK	 
REQUEST	130		getRemainingSeats	1562681537578	1562681537871	OK	 
REQUEST	161		getRemainingSeats	1562681537573	1562681537871	OK	 
REQUEST	183		getRemainingSeats	1562681537577	1562681537872	OK	 
REQUEST	117		getRemainingSeats	1562681537568	1562681537872	OK	 
REQUEST	132		getRemainingSeats	1562681537560	1562681537872	OK	 
REQUEST	125		getRemainingSeats	1562681537558	1562681537872	OK	 
REQUEST	178		getRemainingSeats	1562681537578	1562681537873	OK	 
REQUEST	143		getRemainingSeats	1562681537568	1562681537870	OK	 
REQUEST	48		getRemainingSeats	1562681537542	1562681537872	OK	 
REQUEST	149		getRemainingSeats	1562681537570	1562681537873	OK	 
REQUEST	141		getRemainingSeats	1562681537567	1562681537874	OK	 
REQUEST	148		getRemainingSeats	1562681537569	1562681537874	OK	 
REQUEST	135		getRemainingSeats	1562681537579	1562681537873	OK	 
REQUEST	194		getRemainingSeats	1562681537579	1562681537874	OK	 
REQUEST	165		getRemainingSeats	1562681537573	1562681537875	OK	 
REQUEST	159		getRemainingSeats	1562681537572	1562681537875	OK	 
REQUEST	157		getRemainingSeats	1562681537572	1562681537876	OK	 
REQUEST	199		getRemainingSeats	1562681537579	1562681537876	OK	 
REQUEST	164		getRemainingSeats	1562681537573	1562681537876	OK	 
REQUEST	210		getRemainingSeats	1562681537580	1562681537876	OK	 
REQUEST	181		getRemainingSeats	1562681537577	1562681537877	OK	 
REQUEST	173		getRemainingSeats	1562681537575	1562681537877	OK	 
REQUEST	175		getRemainingSeats	1562681537575	1562681537878	OK	 
REQUEST	215		getRemainingSeats	1562681537581	1562681537878	OK	 
REQUEST	226		getRemainingSeats	1562681537582	1562681537879	OK	 
REQUEST	197		getRemainingSeats	1562681537579	1562681537879	OK	 
REQUEST	180		getRemainingSeats	1562681537577	1562681537879	OK	 
REQUEST	189		getRemainingSeats	1562681537578	1562681537879	OK	 
REQUEST	191		getRemainingSeats	1562681537579	1562681537880	OK	 
REQUEST	231		getRemainingSeats	1562681537582	1562681537880	OK	 
REQUEST	213		getRemainingSeats	1562681537581	1562681537880	OK	 
REQUEST	196		getRemainingSeats	1562681537579	1562681537880	OK	 
REQUEST	242		getRemainingSeats	1562681537583	1562681537881	OK	 
REQUEST	205		getRemainingSeats	1562681537580	1562681537881	OK	 
REQUEST	207		getRemainingSeats	1562681537580	1562681537881	OK	 
REQUEST	247		getRemainingSeats	1562681537584	1562681537881	OK	 
REQUEST	229		getRemainingSeats	1562681537582	1562681537882	OK	 
REQUEST	212		getRemainingSeats	1562681537581	1562681537882	OK	 
REQUEST	290		getRemainingSeats	1562681537588	1562681537882	OK	 
REQUEST	221		getRemainingSeats	1562681537581	1562681537883	OK	 
REQUEST	279		getRemainingSeats	1562681537587	1562681537883	OK	 
REQUEST	223		getRemainingSeats	1562681537582	1562681537883	OK	 
REQUEST	306		getRemainingSeats	1562681537590	1562681537884	OK	 
REQUEST	245		getRemainingSeats	1562681537584	1562681537884	OK	 
REQUEST	237		getRemainingSeats	1562681537583	1562681537885	OK	 
REQUEST	239		getRemainingSeats	1562681537583	1562681537885	OK	 
REQUEST	322		getRemainingSeats	1562681537592	1562681537886	OK	 
REQUEST	261		getRemainingSeats	1562681537586	1562681537886	OK	 
REQUEST	295		getRemainingSeats	1562681537589	1562681537886	OK	 
REQUEST	64		getRemainingSeats	1562681537545	1562681537886	OK	 
REQUEST	253		getRemainingSeats	1562681537584	1562681537887	OK	 
REQUEST	228		getRemainingSeats	1562681537582	1562681537885	OK	 
REQUEST	255		getRemainingSeats	1562681537585	1562681537888	OK	 
REQUEST	327		getRemainingSeats	1562681537592	1562681537888	OK	 
REQUEST	277		getRemainingSeats	1562681537587	1562681537888	OK	 
REQUEST	338		getRemainingSeats	1562681537593	1562681537888	OK	 
REQUEST	80		getRemainingSeats	1562681537548	1562681537888	OK	 
REQUEST	244		getRemainingSeats	1562681537583	1562681537888	OK	 
REQUEST	285		getRemainingSeats	1562681537588	1562681537888	OK	 
REQUEST	263		getRemainingSeats	1562681537593	1562681537890	OK	 
REQUEST	269		getRemainingSeats	1562681537588	1562681537890	OK	 
REQUEST	127		getRemainingSeats	1562681537586	1562681537890	OK	 
REQUEST	354		getRemainingSeats	1562681537595	1562681537890	OK	 
REQUEST	260		getRemainingSeats	1562681537585	1562681537890	OK	 
REQUEST	293		getRemainingSeats	1562681537590	1562681537890	OK	 
REQUEST	292		getRemainingSeats	1562681537589	1562681537892	OK	 
REQUEST	370		getRemainingSeats	1562681537598	1562681537892	OK	 
REQUEST	301		getRemainingSeats	1562681537589	1562681537892	OK	 
REQUEST	287		getRemainingSeats	1562681537588	1562681537892	OK	 
REQUEST	309		getRemainingSeats	1562681537590	1562681537892	OK	 
REQUEST	343		getRemainingSeats	1562681537594	1562681537892	OK	 
REQUEST	303		getRemainingSeats	1562681537590	1562681537894	OK	 
REQUEST	325		getRemainingSeats	1562681537592	1562681537894	OK	 
REQUEST	308		getRemainingSeats	1562681537590	1562681537894	OK	 
REQUEST	311		getRemainingSeats	1562681537595	1562681537894	OK	 
REQUEST	274		getRemainingSeats	1562681537600	1562681537894	OK	 
REQUEST	317		getRemainingSeats	1562681537591	1562681537894	OK	 
REQUEST	333		getRemainingSeats	1562681537593	1562681537897	OK	 
REQUEST	324		getRemainingSeats	1562681537592	1562681537897	OK	 
REQUEST	319		getRemainingSeats	1562681537591	1562681537897	OK	 
REQUEST	359		getRemainingSeats	1562681537596	1562681537897	OK	 
REQUEST	386		getRemainingSeats	1562681537600	1562681537897	OK	 
REQUEST	340		getRemainingSeats	1562681537594	1562681537899	OK	 
REQUEST	57		getRemainingSeats	1562681537544	1562681537899	OK	 
REQUEST	349		getRemainingSeats	1562681537594	1562681537899	OK	 
REQUEST	177		getRemainingSeats	1562681537578	1562681537899	OK	 
REQUEST	375		getRemainingSeats	1562681537598	1562681537899	OK	 
REQUEST	258		getRemainingSeats	1562681537601	1562681537900	OK	 
REQUEST	335		getRemainingSeats	1562681537593	1562681537901	OK	 
REQUEST	193		getRemainingSeats	1562681537579	1562681537901	OK	 
